ID,Type,Year,Family,Species,Taxa,No_broodcells,No_alive,No_dead_broodcells
hEdHx,Community,2011,Megachilidae,Megachile_relativa,Bee,1,0,1
hEdHx,Community,2011,Megachilidae,Megachile_relativa,Bee,10,6,4
hEdHx,Community,2011,Megachilidae,Megachile_rotundata,Bee,2,1,1
hEdHx,Community,2011,Megachilidae,Osmia_caerulescens,Bee,4,4,0
hEdHx,Community,2011,Megachilidae,Osmia_caerulescens,Bee,13,12,1
hEdHx,Community,2011,Megachilidae,Osmia_caerulescens,Bee,15,13,2
hEdHx,Community,2011,Megachilidae,Osmia_pumila,Bee,6,6,0
hEdHx,Community,2011,Megachilidae,Osmia_pumila,Bee,9,8,0
hEdHx,Community,2011,Crabronidae,Passaloecus_gracilis,Wasp,6,0,6
hEdHx,Community,2011,Crabronidae,Passaloecus_gracilis,Wasp,12,10,2
hEdHx,Community,2012,Megachilidae,Heriades_carinata,Bee,13,12,1
hEdHx,Community,2012,Megachilidae,Megachile_rotundata,Bee,7,6,1
hEdHx,Community,2012,Megachilidae,Osmia_atriventris,Bee,4,1,3
hEdHx,Community,2012,Megachilidae,Osmia_caerulescens,Bee,2,2,0
hEdHx,Community,2012,Megachilidae,Osmia_caerulescens,Bee,4,3,1
hEdHx,Community,2012,Megachilidae,Osmia_caerulescens,Bee,5,4,1
hEdHx,Community,2012,Megachilidae,Osmia_caerulescens,Bee,6,5,1
hEdHx,Community,2012,Megachilidae,Osmia_caerulescens,Bee,16,16,0
hEdHx,Community,2012,Megachilidae,Osmia_caerulescens,Bee,16,16,0
hEdHx,Community,2012,Crabronidae,Psenulus_pallipes,Wasp,16,13,3
hEdHx,Community,2012,Vespidae,Symmorphus_canadensis,Wasp,6,5,0
hEdHx,Community,2013,Colletidae,Hylaeus_annulatus,Bee,5,5,0
hEdHx,Community,2013,Sphecidae,Isodontia_mexicana,Wasp,3,1,2
hEdHx,Community,2013,Sphecidae,Isodontia_mexicana,Wasp,4,4,0
hEdHx,Community,2013,Megachilidae,Megachile_rotundata,Bee,1,0,1
hEdHx,Community,2013,Megachilidae,Megachile_rotundata,Bee,2,0,1
hEdHx,Community,2013,Megachilidae,Megachile_rotundata,Bee,6,5,1
hEdHx,Community,2013,Megachilidae,Megachile_rotundata,Bee,10,8,2
hEdHx,Community,2013,Megachilidae,Osmia_caerulescens,Bee,1,0,1
hEdHx,Community,2013,Megachilidae,Osmia_caerulescens,Bee,1,1,0
hEdHx,Community,2013,Megachilidae,Osmia_caerulescens,Bee,1,0,1
hEdHx,Community,2013,Megachilidae,Osmia_caerulescens,Bee,1,0,1
hEdHx,Community,2013,Megachilidae,Osmia_caerulescens,Bee,1,0,1
hEdHx,Community,2013,Megachilidae,Osmia_caerulescens,Bee,3,0,3
hEdHx,Community,2013,Megachilidae,Osmia_caerulescens,Bee,4,4,0
hEdHx,Community,2013,Megachilidae,Osmia_caerulescens,Bee,15,14,0
hEdHx,Community,2013,Megachilidae,Osmia_caerulescens,Bee,15,15,0
hEdHx,Community,2013,Megachilidae,Osmia_caerulescens,Bee,16,16,0
hEdHx,Community,2013,Crabronidae,Passaloecus_monilicornis,Wasp,14,13,1
hEdHx,Community,2013,Crabronidae,Psenulus_pallipes,Wasp,2,1,1
hEdHx,Community,2013,Crabronidae,Psenulus_pallipes,Wasp,9,9,0
hEdHx,Community,2013,Crabronidae,Psenulus_pallipes,Wasp,12,9,1
hEdHx,Community,2013,Crabronidae,Psenulus_pallipes,Wasp,13,12,1
hEdHx,Community,2013,Crabronidae,Psenulus_pallipes,Wasp,18,15,3
hEdHx,Community,2013,Crabronidae,Psenulus_pallipes,Wasp,18,16,1
hEdHx,Community,2013,Crabronidae,Psenulus_pallipes,Wasp,19,17,2
9PF5p,Home,2011,Megachilidae,Heriades_carinata,Bee,10,10,0
9PF5p,Home,2011,Megachilidae,Heriades_carinata,Bee,14,14,0
9PF5p,Home,2011,Colletidae,Hylaeus_modestus,Bee,5,5,0
9PF5p,Home,2011,Megachilidae,Megachile_rotundata,Bee,1,0,1
9PF5p,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,3,3,0
9PF5p,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,6,0,6
9PF5p,Home,2012,Crabronidae,Passaloecus_gracilis,Wasp,3,2,0
9PF5p,Home,2012,Crabronidae,Passaloecus_gracilis,Wasp,4,2,1
9PF5p,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,1,0,0
9PF5p,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,2,0,1
9PF5p,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,4,2,0
9PF5p,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,5,0,1
9PF5p,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,10,0,4
9PF5p,Home,2013,Crabronidae,Passaloecus_gracilis,Wasp,2,0,2
9PF5p,Home,2013,Crabronidae,Passaloecus_gracilis,Wasp,3,2,1
9PF5p,Home,2013,Crabronidae,Passaloecus_gracilis,Wasp,4,3,1
9PF5p,Home,2013,Crabronidae,Passaloecus_gracilis,Wasp,4,1,3
9PF5p,Home,2013,Crabronidae,Passaloecus_gracilis,Wasp,5,4,1
9PF5p,Home,2013,Crabronidae,Passaloecus_gracilis,Wasp,6,4,2
9PF5p,Home,2013,Crabronidae,Passaloecus_gracilis,Wasp,7,5,2
9PF5p,Home,2013,Crabronidae,Passaloecus_gracilis,Wasp,7,4,3
9PF5p,Home,2013,Crabronidae,Passaloecus_gracilis,Wasp,8,6,2
9PF5p,Home,2013,Crabronidae,Passaloecus_gracilis,Wasp,8,2,6
9PF5p,Home,2013,Crabronidae,Passaloecus_gracilis,Wasp,12,8,4
9PF5p,Home,2013,Crabronidae,Passaloecus_gracilis,Wasp,12,2,10
9PF5p,Home,2013,Crabronidae,Passaloecus_gracilis,Wasp,14,11,3
mngaK,Roof,2011,Megachilidae,Osmia_caerulescens,Bee,1,0,1
mngaK,Roof,2011,Megachilidae,Osmia_caerulescens,Bee,3,1,2
mngaK,Roof,2011,Megachilidae,Osmia_caerulescens,Bee,4,4,0
mngaK,Roof,2011,Megachilidae,Osmia_caerulescens,Bee,10,10,0
mngaK,Roof,2011,Megachilidae,Osmia_caerulescens,Bee,11,9,2
mngaK,Roof,2012,Megachilidae,Megachile_rotundata,Bee,2,0,2
mngaK,Roof,2012,Megachilidae,Megachile_rotundata,Bee,3,0,3
WfPqj,Community,2011,Pompilidae,Auplopus_mellipes,Wasp,6,4,2
WfPqj,Community,2011,Pompilidae,Auplopus_mellipes,Wasp,6,4,2
WfPqj,Community,2011,Megachilidae,Osmia_pumila,Bee,1,0,1
WfPqj,Community,2011,Megachilidae,Osmia_pumila,Bee,1,0,1
WfPqj,Community,2011,Megachilidae,Osmia_pumila,Bee,6,5,1
WfPqj,Community,2011,Megachilidae,Osmia_pumila,Bee,13,13,0
WfPqj,Community,2013,Megachilidae,Megachile_campanulae,Bee,3,3,0
WfPqj,Community,2013,Megachilidae,Megachile_campanulae,Bee,4,2,0
WfPqj,Community,2013,Megachilidae,Megachile_campanulae,Bee,7,7,0
WfPqj,Community,2013,Megachilidae,Megachile_campanulae,Bee,8,8,0
WfPqj,Community,2013,Megachilidae,Megachile_campanulae,Bee,9,9,0
WfPqj,Community,2013,Megachilidae,Megachile_campanulae,Bee,10,9,0
WfPqj,Community,2013,Megachilidae,Megachile_campanulae,Bee,10,6,2
WfPqj,Community,2013,Megachilidae,Osmia_lignaria,Bee,5,5,0
WfPqj,Community,2013,Megachilidae,Osmia_lignaria,Bee,9,9,0
WfPqj,Community,2013,Megachilidae,Osmia_lignaria,Bee,11,11,0
WfPqj,Community,2013,Megachilidae,Osmia_lignaria,Bee,12,12,0
WfPqj,Community,2013,Crabronidae,Trypoxylon_collinum,Wasp,1,0,0
WfPqj,Community,2013,Crabronidae,Trypoxylon_collinum,Wasp,2,1,0
WfPqj,Community,2013,Crabronidae,Trypoxylon_collinum,Wasp,3,2,0
WfPqj,Community,2013,Crabronidae,Trypoxylon_collinum,Wasp,3,0,2
Lwe2a,Home,2012,Megachilidae,Megachile_campanulae,Bee,4,4,0
Lwe2a,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,1,0,1
Lwe2a,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,2,2,0
Lwe2a,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,2,0,2
Lwe2a,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,3,2,1
Lwe2a,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,4,4,0
Lwe2a,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,7,6,1
Lwe2a,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,9,9,0
Lwe2a,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,12,12,0
Lwe2a,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,3,2,0
Lwe2a,Home,2013,Megachilidae,Heriades_carinata,Bee,1,0,1
Lwe2a,Home,2013,Megachilidae,Heriades_carinata,Bee,1,0,1
Lwe2a,Home,2013,Megachilidae,Heriades_carinata,Bee,12,8,0
Lwe2a,Home,2013,Megachilidae,Hoplitis_truncata,Bee,5,4,1
Lwe2a,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,2,0,0
Lwe2a,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,3,2,1
Lwe2a,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,6,5,1
P4Wxh,Home,2011,Megachilidae,Megachile_rotundata,Bee,1,0,1
P4Wxh,Home,2011,Crabronidae,Psenulus_pallipes,Wasp,1,0,0
P4Wxh,Home,2011,Vespidae,Symmorphus_canadensis,Wasp,1,0,1
P4Wxh,Home,2011,Vespidae,Symmorphus_canadensis,Wasp,1,0,1
P4Wxh,Home,2011,Crabronidae,Trypoxylon_collinum,Wasp,1,0,1
P4Wxh,Home,2011,Crabronidae,Trypoxylon_collinum,Wasp,8,4,2
P4Wxh,Home,2011,Crabronidae,Trypoxylon_collinum,Wasp,9,4,2
P4Wxh,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,2,0,1
P4Wxh,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,3,3,0
P4Wxh,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,4,4,0
P4Wxh,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,6,1,2
P4Wxh,Home,2012,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
P4Wxh,Home,2012,Sphecidae,Isodontia_mexicana,Wasp,2,2,0
P4Wxh,Home,2012,Sphecidae,Isodontia_mexicana,Wasp,2,2,0
P4Wxh,Home,2012,Sphecidae,Isodontia_mexicana,Wasp,3,3,0
P4Wxh,Home,2012,Sphecidae,Isodontia_mexicana,Wasp,3,2,1
P4Wxh,Home,2012,Sphecidae,Isodontia_mexicana,Wasp,4,4,0
P4Wxh,Home,2012,Sphecidae,Isodontia_mexicana,Wasp,5,5,0
P4Wxh,Home,2012,Sphecidae,Isodontia_mexicana,Wasp,5,5,0
P4Wxh,Home,2012,Vespidae,Symmorphus_canadensis,Wasp,1,0,1
P4Wxh,Home,2012,Vespidae,Symmorphus_canadensis,Wasp,1,0,1
P4Wxh,Home,2012,Vespidae,Symmorphus_canadensis,Wasp,1,0,1
P4Wxh,Home,2012,Vespidae,Symmorphus_canadensis,Wasp,1,1,0
P4Wxh,Home,2013,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
P4Wxh,Home,2013,Sphecidae,Isodontia_mexicana,Wasp,2,1,1
P4Wxh,Home,2013,Sphecidae,Isodontia_mexicana,Wasp,5,5,0
P4Wxh,Home,2013,Sphecidae,Isodontia_mexicana,Wasp,7,6,1
P4Wxh,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,1,0,0
P4Wxh,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,1,0,0
P4Wxh,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,1,0,0
P4Wxh,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,1,0,0
P4Wxh,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,1,0,1
P4Wxh,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,1,1,0
P4Wxh,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,1,1,0
P4Wxh,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,4,3,0
P4Wxh,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,8,5,3
P4Wxh,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,11,9,2
YFmep,Park,2012,Vespidae,Ancistrocerus_adiabatus,Wasp,7,5,2
YFmep,Park,2012,Vespidae,Ancistrocerus_adiabatus,Wasp,8,8,0
YFmep,Park,2012,Vespidae,Ancistrocerus_adiabatus,Wasp,13,13,0
YFmep,Park,2012,Vespidae,Ancistrocerus_antilope,Wasp,1,0,1
YFmep,Park,2012,Vespidae,Ancistrocerus_antilope,Wasp,1,0,1
YFmep,Park,2012,Vespidae,Ancistrocerus_antilope,Wasp,6,6,0
YFmep,Park,2012,Vespidae,Symmorphus_canadensis,Wasp,1,0,1
YFmep,Park,2012,Vespidae,Symmorphus_canadensis,Wasp,1,0,1
YFmep,Park,2012,Vespidae,Symmorphus_canadensis,Wasp,2,2,0
YFmep,Park,2012,Vespidae,Symmorphus_canadensis,Wasp,2,2,0
YFmep,Park,2012,Vespidae,Symmorphus_canadensis,Wasp,8,6,2
YFmep,Park,2013,Pompilidae,Auplopus_mellipes,Wasp,1,0,0
YFmep,Park,2013,Pompilidae,Auplopus_mellipes,Wasp,1,1,0
YFmep,Park,2013,Pompilidae,Auplopus_mellipes,Wasp,1,0,0
YFmep,Park,2013,Pompilidae,Auplopus_mellipes,Wasp,2,0,2
YFmep,Park,2013,Pompilidae,Auplopus_mellipes,Wasp,2,1,0
YFmep,Park,2013,Pompilidae,Auplopus_mellipes,Wasp,3,1,0
YFmep,Park,2013,Pompilidae,Auplopus_mellipes,Wasp,4,0,2
YFmep,Park,2013,Megachilidae,Osmia_pumila,Bee,5,5,0
YFmep,Park,2013,Crabronidae,Psenulus_pallipes,Wasp,1,0,1
YFmep,Park,2013,Crabronidae,Psenulus_pallipes,Wasp,3,0,3
YFmep,Park,2013,Crabronidae,Psenulus_pallipes,Wasp,4,1,0
YFmep,Park,2013,Crabronidae,Psenulus_pallipes,Wasp,4,0,1
YFmep,Park,2013,Vespidae,Symmorphus_canadensis,Wasp,1,0,1
YFmep,Park,2013,Vespidae,Symmorphus_canadensis,Wasp,1,0,1
YFmep,Park,2013,Vespidae,Symmorphus_canadensis,Wasp,1,1,0
YFmep,Park,2013,Vespidae,Symmorphus_canadensis,Wasp,2,0,2
YFmep,Park,2013,Vespidae,Symmorphus_canadensis,Wasp,3,0,3
eTUNR,Park,2011,Vespidae,Ancistrocerus_antilope,Wasp,2,2,0
eTUNR,Park,2011,Vespidae,Ancistrocerus_antilope,Wasp,5,4,1
eTUNR,Park,2011,Pompilidae,Auplopus_mellipes,Wasp,1,0,1
eTUNR,Park,2011,Pompilidae,Auplopus_mellipes,Wasp,1,0,1
eTUNR,Park,2011,Pompilidae,Auplopus_mellipes,Wasp,1,1,0
eTUNR,Park,2011,Pompilidae,Auplopus_mellipes,Wasp,1,1,0
eTUNR,Park,2011,Pompilidae,Auplopus_mellipes,Wasp,1,0,1
eTUNR,Park,2011,Pompilidae,Auplopus_mellipes,Wasp,1,0,1
eTUNR,Park,2011,Pompilidae,Auplopus_mellipes,Wasp,1,0,1
eTUNR,Park,2011,Pompilidae,Auplopus_mellipes,Wasp,1,1,0
eTUNR,Park,2011,Pompilidae,Auplopus_mellipes,Wasp,2,1,1
eTUNR,Park,2011,Pompilidae,Auplopus_mellipes,Wasp,2,1,1
eTUNR,Park,2011,Pompilidae,Auplopus_mellipes,Wasp,3,3,0
eTUNR,Park,2011,Megachilidae,Megachile_inermis,Bee,9,7,2
eTUNR,Park,2011,Megachilidae,Osmia_lignaria,Bee,5,0,5
eTUNR,Park,2011,Megachilidae,Osmia_lignaria,Bee,8,4,4
eTUNR,Park,2011,Megachilidae,Osmia_lignaria,Bee,10,9,1
eTUNR,Park,2011,Megachilidae,Osmia_lignaria,Bee,12,9,2
eTUNR,Park,2011,Vespidae,Symmorphus_canadensis,Wasp,1,0,0
eTUNR,Park,2011,Vespidae,Symmorphus_canadensis,Wasp,4,4,0
eTUNR,Park,2011,Vespidae,Symmorphus_canadensis,Wasp,6,5,1
eTUNR,Park,2011,Vespidae,Symmorphus_canadensis,Wasp,7,6,1
eTUNR,Park,2011,Vespidae,Symmorphus_canadensis,Wasp,7,6,1
eTUNR,Park,2011,Vespidae,Symmorphus_canadensis,Wasp,7,7,0
eTUNR,Park,2011,Vespidae,Symmorphus_canadensis,Wasp,10,9,1
eTUNR,Park,2011,Vespidae,Symmorphus_cristatus,Wasp,6,6,0
eTUNR,Park,2011,Vespidae,Symmorphus_cristatus,Wasp,6,4,2
eTUNR,Park,2011,Crabronidae,Trypoxylon_collinum,Wasp,2,2,0
eTUNR,Park,2011,Crabronidae,Trypoxylon_collinum,Wasp,4,2,2
eTUNR,Park,2013,Vespidae,Ancistrocerus_antilope,Wasp,1,0,1
eTUNR,Park,2013,Vespidae,Ancistrocerus_antilope,Wasp,1,0,1
eTUNR,Park,2013,Vespidae,Ancistrocerus_antilope,Wasp,1,0,1
eTUNR,Park,2013,Vespidae,Ancistrocerus_antilope,Wasp,1,1,0
eTUNR,Park,2013,Vespidae,Ancistrocerus_antilope,Wasp,2,0,2
eTUNR,Park,2013,Vespidae,Ancistrocerus_antilope,Wasp,5,3,2
eTUNR,Park,2013,Pompilidae,Dipogon_sayi,Wasp,1,1,0
eTUNR,Park,2013,Pompilidae,Dipogon_sayi,Wasp,1,0,1
eTUNR,Park,2013,Pompilidae,Dipogon_sayi,Wasp,1,0,1
eTUNR,Park,2013,Pompilidae,Dipogon_sayi,Wasp,8,8,0
eTUNR,Park,2013,Megachilidae,Osmia_lignaria,Bee,8,0,8
eTUNR,Park,2013,Vespidae,Symmorphus_canadensis,Wasp,2,1,0
eTUNR,Park,2013,Vespidae,Symmorphus_cristatus,Wasp,1,1,0
eTUNR,Park,2013,Vespidae,Symmorphus_cristatus,Wasp,1,1,0
eTUNR,Park,2013,Vespidae,Symmorphus_cristatus,Wasp,3,3,0
eTUNR,Park,2013,Vespidae,Symmorphus_cristatus,Wasp,4,4,0
eTUNR,Park,2013,Vespidae,Symmorphus_cristatus,Wasp,5,4,1
eTUNR,Park,2013,Vespidae,Symmorphus_cristatus,Wasp,5,5,0
eTUNR,Park,2013,Vespidae,Symmorphus_cristatus,Wasp,6,5,1
eTUNR,Park,2013,Vespidae,Symmorphus_cristatus,Wasp,7,5,2
eTUNR,Park,2013,Vespidae,Symmorphus_cristatus,Wasp,7,4,3
eTUNR,Park,2013,Vespidae,Symmorphus_cristatus,Wasp,9,7,2
eTUNR,Park,2013,Crabronidae,Trypoxylon_collinum,Wasp,2,0,1
eTUNR,Park,2013,Crabronidae,Trypoxylon_collinum,Wasp,2,0,2
eTUNR,Park,2013,Crabronidae,Trypoxylon_collinum,Wasp,2,0,2
eTUNR,Park,2013,Crabronidae,Trypoxylon_collinum,Wasp,3,1,2
eTUNR,Park,2013,Crabronidae,Trypoxylon_collinum,Wasp,3,0,3
eTUNR,Park,2013,Crabronidae,Trypoxylon_collinum,Wasp,4,0,4
ov9ky,Park,2011,Vespidae,Ancistrocerus_adiabatus,Wasp,8,4,2
ov9ky,Park,2011,Vespidae,Symmorphus_albomarginatus,Wasp,4,4,0
ov9ky,Park,2011,Vespidae,Symmorphus_canadensis,Wasp,2,0,0
ov9ky,Park,2011,Crabronidae,Trypoxylon_lactitarse,Wasp,4,0,1
ov9ky,Park,2012,Vespidae,Ancistrocerus_antilope,Wasp,1,0,1
ov9ky,Park,2012,Vespidae,Ancistrocerus_antilope,Wasp,1,1,0
ov9ky,Park,2012,Megachilidae,Heriades_carinata,Bee,10,4,6
ov9ky,Park,2012,Vespidae,Symmorphus_albomarginatus,Wasp,1,0,1
ov9ky,Park,2012,Crabronidae,Trypoxylon_lactitarse,Wasp,4,3,1
ov9ky,Park,2012,Crabronidae,Trypoxylon_lactitarse,Wasp,5,3,2
ov9ky,Park,2013,Vespidae,Euodynerus_foraminatus,Wasp,1,0,0
ov9ky,Park,2013,Vespidae,Euodynerus_foraminatus,Wasp,3,0,3
ov9ky,Park,2013,Vespidae,Euodynerus_foraminatus,Wasp,5,1,4
ov9ky,Park,2013,Vespidae,Euodynerus_foraminatus,Wasp,6,0,6
ov9ky,Park,2013,Colletidae,Hylaeus_sp,Bee,1,1,0
ov9ky,Park,2013,Colletidae,Hylaeus_sp,Bee,3,3,0
ov9ky,Park,2013,Megachilidae,Megachile_campanulae,Bee,2,1,1
ov9ky,Park,2013,Megachilidae,Megachile_campanulae,Bee,2,0,2
ov9ky,Park,2013,Megachilidae,Megachile_campanulae,Bee,3,0,3
ov9ky,Park,2013,Crabronidae,Psenulus_pallipes,Wasp,2,2,0
ov9ky,Park,2013,Crabronidae,Psenulus_pallipes,Wasp,3,2,0
ov9ky,Park,2013,Crabronidae,Psenulus_pallipes,Wasp,3,0,2
ov9ky,Park,2013,Crabronidae,Psenulus_pallipes,Wasp,4,4,0
ov9ky,Park,2013,Crabronidae,Psenulus_pallipes,Wasp,5,3,0
ov9ky,Park,2013,Crabronidae,Psenulus_pallipes,Wasp,5,0,4
ov9ky,Park,2013,Crabronidae,Psenulus_pallipes,Wasp,5,5,0
ov9ky,Park,2013,Crabronidae,Psenulus_pallipes,Wasp,5,4,1
ov9ky,Park,2013,Crabronidae,Psenulus_pallipes,Wasp,7,7,0
ov9ky,Park,2013,Crabronidae,Trypoxylon_collinum,Wasp,2,0,1
ov9ky,Park,2013,Crabronidae,Trypoxylon_collinum,Wasp,2,1,0
ov9ky,Park,2013,Crabronidae,Trypoxylon_collinum,Wasp,3,0,2
ov9ky,Park,2013,Crabronidae,Trypoxylon_collinum,Wasp,3,1,1
ov9ky,Park,2013,Crabronidae,Trypoxylon_collinum,Wasp,3,0,3
ov9ky,Park,2013,Crabronidae,Trypoxylon_lactitarse,Wasp,1,0,1
ov9ky,Park,2013,Crabronidae,Trypoxylon_lactitarse,Wasp,1,0,1
ov9ky,Park,2013,Crabronidae,Trypoxylon_lactitarse,Wasp,2,0,1
ov9ky,Park,2013,Crabronidae,Trypoxylon_lactitarse,Wasp,2,1,0
ov9ky,Park,2013,Crabronidae,Trypoxylon_lactitarse,Wasp,5,0,5
ov9ky,Park,2013,Crabronidae,Trypoxylon_lactitarse,Wasp,6,0,6
yLOw6,Home,2011,Megachilidae,Megachile_campanulae,Bee,1,0,1
yLOw6,Home,2011,Megachilidae,Megachile_campanulae,Bee,8,8,0
yLOw6,Home,2011,Crabronidae,Psenulus_pallipes,Wasp,9,3,6
yLOw6,Home,2011,Crabronidae,Psenulus_pallipes,Wasp,16,14,2
yLOw6,Home,2011,Crabronidae,Trypoxylon_collinum,Wasp,13,10,3
yLOw6,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,1,0,0
yLOw6,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,3,3,0
yLOw6,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,3,0,3
yLOw6,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,4,2,0
yLOw6,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,4,1,2
yLOw6,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,6,6,0
yLOw6,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,6,5,1
yLOw6,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,7,7,0
yLOw6,Home,2012,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
yLOw6,Home,2012,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
yLOw6,Home,2012,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
yLOw6,Home,2012,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
yLOw6,Home,2012,Sphecidae,Isodontia_mexicana,Wasp,1,0,1
yLOw6,Home,2012,Sphecidae,Isodontia_mexicana,Wasp,2,2,0
yLOw6,Home,2012,Sphecidae,Isodontia_mexicana,Wasp,2,2,0
yLOw6,Home,2012,Sphecidae,Isodontia_mexicana,Wasp,3,3,0
yLOw6,Home,2012,Sphecidae,Isodontia_mexicana,Wasp,4,4,0
yLOw6,Home,2012,Megachilidae,Megachile_rotundata,Bee,8,8,0
yLOw6,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,7,6,0
yLOw6,Home,2012,Crabronidae,Trypoxylon_collinum,Wasp,8,5,0
yLOw6,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,1,0,1
yLOw6,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,1,0,1
yLOw6,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,2,0,2
yLOw6,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,3,2,1
yLOw6,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,4,4,0
yLOw6,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,8,8,0
yLOw6,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,9,9,0
yLOw6,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,9,7,2
yLOw6,Home,2012,Crabronidae,Trypoxylon_frigidum,Wasp,10,10,0
yLOw6,Home,2013,Megachilidae,Megachile_centuncularis,Bee,5,1,4
yLOw6,Home,2013,Megachilidae,Megachile_centuncularis,Bee,10,1,9
yLOw6,Home,2013,Crabronidae,Passaloecus_gracilis,Wasp,10,9,1
yLOw6,Home,2013,Crabronidae,Psenulus_pallipes,Wasp,3,0,1
yLOw6,Home,2013,Crabronidae,Psenulus_pallipes,Wasp,3,0,1
yLOw6,Home,2013,Crabronidae,Psenulus_pallipes,Wasp,5,4,1
yLOw6,Home,2013,Crabronidae,Psenulus_pallipes,Wasp,14,5,2
yLOw6,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,2,2,0
yLOw6,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,6,3,3
yLOw6,Home,2013,Crabronidae,Trypoxylon_frigidum,Wasp,12,10,2
vLXXi,Roof,2011,Crabronidae,Passaloecus_gracilis,Wasp,2,0,2
vLXXi,Roof,2012,Crabronidae,Psenulus_pallipes,Wasp,2,2,0
vLXXi,Roof,2012,Crabronidae,Psenulus_pallipes,Wasp,7,4,0
vLXXi,Roof,2012,Crabronidae,Psenulus_pallipes,Wasp,9,8,0
vLXXi,Roof,2012,Crabronidae,Psenulus_pallipes,Wasp,11,9,1
vLXXi,Roof,2013,Crabronidae,Psenulus_pallipes,Wasp,1,0,1
vLXXi,Roof,2013,Crabronidae,Psenulus_pallipes,Wasp,4,4,0
vLXXi,Roof,2013,Crabronidae,Psenulus_pallipes,Wasp,6,6,0
vLXXi,Roof,2013,Crabronidae,Psenulus_pallipes,Wasp,6,5,0
vLXXi,Roof,2013,Crabronidae,Psenulus_pallipes,Wasp,8,8,0
vLXXi,Roof,2013,Crabronidae,Psenulus_pallipes,Wasp,9,9,0
vLXXi,Roof,2013,Crabronidae,Psenulus_pallipes,Wasp,10,10,0
P9Lc3,Home,2011,Colletidae,Hylaeus_modestus,Bee,8,5,3
P9Lc3,Home,2011,Megachilidae,Osmia_lignaria,Bee,2,1,1
P9Lc3,Home,2011,Crabronidae,Psenulus_pallipes,Wasp,9,7,2
P9Lc3,Home,2011,Crabronidae,Trypoxylon_frigidum,Wasp,1,1,0
